12469,LOCAL,,ANY lock,23,,771,lock,1,,ANY
12496,LOCAL,,ares_addr_port_node* servers,22,,799,servers,2,,ares_addr_port_node*
12572,LOCAL,,ares_destroy ,15,,825,,10,,ares_destroy
12771,LOCAL,,unsigned char* buf,16,,897,buf,2,,unsigned char*
12779,LOCAL,,int len,7,,898,len,4,,int
12787,LOCAL,,Environment* env,14,,900,env,6,,Environment*
12794,LOCAL,,HandleScope handle_scope,15,,901,handle_scope,8,,HandleScope
12800,LOCAL,,ANY context_scope,18,,902,context_scope,10,,ANY
12820,LOCAL,,int type,7,,905,type,13,,int
12821,LOCAL,,int status,13,,905,status,14,,int
12822,LOCAL,,int old_count,21,,905,old_count,15,,int
12823,LOCAL,,ares_addrttl[256] addrttls,16,,908,addrttls,16,,ares_addrttl[256]
12824,LOCAL,,int naddrttls,7,,909,naddrttls,17,,int
12844,LOCAL,,uint32_t a_count,12,,919,a_count,21,,uint32_t
12874,LOCAL,,uint32_t i,19,,925,i,1,,uint32_t
12989,LOCAL,,uint32_t i,19,,940,i,1,,uint32_t
13072,LOCAL,,ares_addr6ttl[256] addr6ttls,17,,953,addr6ttls,25,,ares_addr6ttl[256]
13073,LOCAL,,int naddr6ttls,7,,954,naddr6ttls,26,,int
13093,LOCAL,,uint32_t aaaa_count,12,,964,aaaa_count,30,,uint32_t
13128,LOCAL,,uint32_t i,17,,970,i,1,,uint32_t
13294,LOCAL,,uint32_t i,17,,997,i,1,,uint32_t
13449,LOCAL,,uint32_t i,17,,1024,i,1,,uint32_t
13643,LOCAL,,unsigned char* buf,16,,1064,buf,2,,unsigned char*
13651,LOCAL,,int len,7,,1065,len,4,,int
13659,LOCAL,,Environment* env,14,,1067,env,6,,Environment*
13666,LOCAL,,HandleScope handle_scope,15,,1068,handle_scope,8,,HandleScope
13672,LOCAL,,ANY context_scope,18,,1069,context_scope,10,,ANY
13678,LOCAL,,ares_addrttl[256] addrttls,16,,1071,addrttls,12,,ares_addrttl[256]
