,source,target,weight,label
952,89312,89370,3.0,3.0
953,122086,122163,6.0,6.0
954,122086,122162,13.0,13.0
955,93421,93452,3.0,3.0
956,93421,93451,3.0,3.0
957,134393,134433,3.0,3.0
958,134393,134426,3.0,3.0
959,134393,134427,3.0,3.0
960,122114,122163,19.0,19.0
961,122114,122162,19.0,19.0
962,97542,97942,6.0,6.0
963,97542,97944,3.0,3.0
964,97542,97394,7.0,7.0
965,97542,97392,7.0,7.0
966,199947,199945,3.0,3.0
967,294169,294948,3.0,3.0
968,294169,294950,3.0,3.0
969,294169,294949,3.0,3.0
970,294169,294951,3.0,3.0
971,199970,200136,3.0,3.0
972,73000,73089,7.0,7.0
973,73000,73085,17.0,17.0
974,73000,73086,7.0,7.0
975,73000,73087,3.0,3.0
976,73000,73088,10.0,10.0
977,199983,200136,10.0,10.0
978,199983,200137,10.0,10.0
979,199983,200135,6.0,6.0
980,89396,89443,3.0,3.0
981,89396,89444,3.0,3.0
982,134453,122420,2.5,2.5
983,134453,122066,2.5,2.5
984,3378,3352,2.5,2.5
985,294205,294947,3.0,3.0
986,294205,294948,3.0,3.0
987,122175,122066,2.5,2.5
988,122183,122349,3.0,3.0
989,200010,200136,10.0,10.0
990,200010,200135,6.0,6.0
991,200010,200137,3.0,3.0
992,101708,101720,3.0,3.0
993,89423,89444,3.0,3.0
994,101714,101721,3.0,3.0
995,286035,286262,3.0,3.0
996,89429,89442,3.0,3.0
997,122326,122144,5.0,5.0
998,122326,122352,3.0,3.0
999,122326,122351,3.0,3.0
1000,200028,200135,10.0,10.0
1001,200028,200137,3.0,3.0
1002,286049,286262,3.0,3.0
1003,294241,294891,3.0,3.0
1004,101732,101744,3.0,3.0
1005,101738,101745,3.0,3.0
1006,286055,286263,3.0,3.0
1007,294253,294887,3.0,3.0
1008,294253,294892,23.0,23.0
1009,294253,294891,13.0,13.0
1010,294253,294893,3.0,3.0
1011,101746,101230,16.0,16.0
1012,101746,122420,7.5,7.5
1013,122238,122348,3.0,3.0
1014,122238,122212,1.0,1.0
1015,134527,122420,7.5,7.5
1016,134527,122066,5.0,5.0
1017,134527,122469,5.5,5.5
1018,134527,132775,2.5,2.5
1019,3461,131105,14.0,14.0
1020,3461,131107,6.0,6.0
1021,3461,131108,6.0,6.0
1022,3461,131109,6.0,6.0
1023,122252,122355,6.0,6.0
1024,122252,122356,6.0,6.0
1025,122252,122066,2.5,2.5
1026,122252,122350,13.0,13.0
1027,122252,122348,3.0,3.0
1028,89487,89493,3.0,3.0
1029,73105,73089,10.0,10.0
1030,73105,73087,7.0,7.0
1031,73105,73085,6.0,6.0
1032,200084,200137,10.0,10.0
1033,200084,200135,3.0,3.0
1034,97698,97941,3.0,3.0
1035,97698,97946,3.0,3.0
1036,97698,97945,3.0,3.0
1037,200113,200137,17.0,17.0
1038,200113,200135,7.0,7.0
1039,294335,294887,3.0,3.0
1040,294335,294894,7.0,7.0
1041,294335,294892,7.0,7.0
1042,294335,294891,3.0,3.0
1043,97729,97941,10.0,10.0
1044,97729,97945,6.0,6.0
1045,73162,73087,6.0,6.0
1046,204240,204376,14.0,14.0
1047,204240,204377,6.0,6.0
1048,3554,131106,3.0,3.0
1049,3554,131111,6.0,6.0
1050,3554,131112,10.0,10.0
1051,3554,131105,14.0,14.0
1052,3554,131110,6.0,6.0
1053,134630,131437,2.5,2.5
1054,97767,97947,3.0,3.0
1055,200172,200213,3.0,3.0
1056,200182,200213,3.0,3.0
1057,294397,294887,3.0,3.0
1058,294397,294892,17.0,17.0
1059,294397,294888,6.0,6.0
1060,294397,294891,3.0,3.0
1061,294397,294890,6.0,6.0
1062,97789,97942,3.0,3.0
1063,200192,200214,3.0,3.0
1064,200202,200214,3.0,3.0
1065,97804,97944,3.0,3.0
1066,97804,97947,6.0,6.0
1067,97804,97941,3.0,3.0
1068,97804,97946,3.0,3.0
1069,97804,97945,3.0,3.0
