,source,target,weight,label
6892,279655,516281,1.0,1.0
6893,312436,75937,16.5,16.5
6894,246922,246934,3.0,3.0
6895,246928,246935,3.0,3.0
6896,115893,119387,9.0,9.0
6897,115893,119388,16.0,16.0
6898,115893,119390,3.0,3.0
6899,115893,119391,3.0,3.0
6900,115893,119414,3.0,3.0
6901,115893,119413,6.0,6.0
6902,541878,541951,1.0,1.0
6903,148668,156001,7.0,7.0
6904,246980,247021,3.0,3.0
6905,181450,181853,3.0,3.0
6906,181450,181850,19.0,19.0
6907,312530,312529,6.0,6.0
6908,247012,247021,3.0,3.0
6909,279781,460822,4.0,4.0
6910,279781,350809,4.0,4.0
6911,279781,325072,4.0,4.0
6912,279781,363362,4.0,4.0
6913,279781,366832,4.0,4.0
6914,279781,275316,9.0,9.0
6915,279781,279157,1.0,1.0
6916,279781,279179,3.0,3.0
6917,279781,441268,6.0,6.0
6918,279781,589498,2.5,2.5
6919,279781,516281,1.0,1.0
6920,410856,460822,4.0,4.0
6921,247022,247021,10.0,10.0
6922,640243,640270,6.0,6.0
6923,312572,312571,3.0,3.0
6924,640254,640270,6.0,6.0
6925,115974,119412,3.0,3.0
6926,115974,119387,6.0,6.0
6927,115974,119395,12.0,12.0
6928,115974,119396,3.0,3.0
6929,247052,247021,7.0,7.0
6930,116013,119425,3.0,3.0
6931,214320,214330,1.0,1.0
6932,214320,214418,1.0,1.0
6933,214320,215055,1.0,1.0
6934,214320,215089,1.0,1.0
6935,214320,215544,1.0,1.0
6936,214320,214551,1.0,1.0
6937,148791,156001,19.0,19.0
6938,247106,247147,3.0,3.0
6939,50505,81458,7.5,7.5
6940,83274,90963,6.0,6.0
6941,83274,90964,6.0,6.0
6942,83274,90965,9.0,9.0
6943,83274,90966,9.0,9.0
6944,83274,90967,9.0,9.0
6945,83274,90968,9.0,9.0
6946,116045,119388,10.0,10.0
6947,181595,181849,3.0,3.0
6948,247138,247147,3.0,3.0
6949,116069,119387,3.0,3.0
6950,181610,181854,10.0,10.0
6951,181610,181852,6.0,6.0
6952,279914,460822,4.0,4.0
6953,279914,350809,4.0,4.0
6954,279914,325072,4.0,4.0
6955,279914,363362,4.0,4.0
6956,279914,366832,4.0,4.0
6957,279914,275316,6.0,6.0
6958,279914,279157,1.0,1.0
6959,279914,441268,6.0,6.0
6960,279914,589498,10.0,10.0
6961,279914,279176,12.0,12.0
6962,279914,516281,1.0,1.0
6963,247148,247147,10.0,10.0
6964,312695,312670,10.0,10.0
6965,116088,119396,7.0,7.0
6966,378245,350809,4.0,4.0
6967,378245,460822,4.0,4.0
6968,378245,325072,4.0,4.0
6969,378245,366832,4.0,4.0
6970,378245,12911,2.5,2.5
6971,247178,247147,7.0,7.0
6972,542096,542064,1.0,1.0
6973,542096,541951,1.0,1.0
6974,345493,348280,4.0,4.0
6975,345493,348149,57.0,57.0
6976,348149,348055,2.5,2.5
6977,83361,86725,1.0,1.0
6978,86725,86648,8.0,8.0
6979,86725,86702,1.0,1.0
6980,116130,119388,3.0,3.0
6981,83375,86725,1.0,1.0
6982,83388,86725,1.0,1.0
6983,247232,247273,3.0,3.0
6984,116164,119393,10.0,10.0
6985,116164,119392,10.0,10.0
6986,116164,119416,7.0,7.0
6987,83401,86725,1.0,1.0
6988,148949,156001,3.0,3.0
6989,411097,460822,4.0,4.0
6990,247264,247273,3.0,3.0
6991,247274,247273,10.0,10.0
6992,280050,460822,4.0,4.0
6993,280050,350809,4.0,4.0
6994,280050,325072,4.0,4.0
6995,280050,363362,4.0,4.0
6996,280050,366832,4.0,4.0
6997,280050,275316,6.0,6.0
6998,280050,279157,1.0,1.0
6999,280050,589185,2.5,2.5
7000,280050,589498,5.0,5.0
7001,280050,279176,9.0,9.0
7002,280050,516281,1.0,1.0
7003,148984,156001,3.0,3.0
7004,148984,155989,3.0,3.0
7005,148984,156026,3.0,3.0
7006,247304,247273,7.0,7.0
7007,116238,119416,10.0,10.0
7008,211978,212181,3.0,3.0
7009,247358,247399,3.0,3.0
7010,116291,119396,3.0,3.0
7011,116311,119425,16.0,16.0
7012,247390,247399,3.0,3.0
7013,247400,247399,10.0,10.0
7014,149105,156001,6.0,6.0
7015,280186,460822,4.0,4.0
7016,280186,350809,4.0,4.0
7017,280186,325072,4.0,4.0
7018,280186,363362,4.0,4.0
7019,280186,366832,4.0,4.0
