,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,cr,gc,ggc,gcd,ggcd,iFit
12,307230,ngx_http_script_nop_code (307230),Method,2,0,1,1,0,0,0,0,1,1,5.0,3,2,3,2,6.754887502163468,11.60964047443681,0.00814902972625484,0.0033592813810652965,0.0014891987159473656,0.0,1.0014891987159473,0.0014891987159473656,0.0005998800239952009,0.0,0.0,0.0004314185559808697,0.0,1.6178106039016838e-05,21.0,21.0,0.0,0.0,0.0
13,307253,ip (307253),Member,1,53,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.18274552504691585,0.0,0.2778113052301103,1.2778113052301103,0.2778113052301103,0.012597480503899219,0.01520806949721167,0.0,0.0029029543035397555,0.001469587808676803,0.03944610801537598,0.0,0.0,4062.9166666666665,3957.369808168283,5.299758265357896e-11
14,61474,ngx_snprintf (61474),Method,2,8,1,1,0,1,0,0,1,1,11.0,2,5,2,10,13.60964047443681,33.68825906469125,0.2960814133872592,0.07615292043516371,0.3496240698678594,0.15388822778911282,1.557315326161354,0.5035122976569721,0.004199160167966407,0.005484617362241837,2.4664934960186833e-05,0.002125407775694421,0.00044397012573796607,0.005640598576566097,500.5,495.8157316758337,490.7777777777777,469.7943236477953,3.854335526881276e-12
15,159779,ngx_http_limit_conn_handler (159779),Method,59,0,39,20,6,10,0,0,34,12,130.0,12,25,101,86,159.11595475302198,974.1677793726137,0.18126441087419898,0.08398203452663242,0.8892534162763992,0.0,1.8892534162763992,0.8892534162763992,0.014997000599880022,0.0,0.0,0.0004314185559808697,0.0,0.02035745009909619,13704.86111111111,13465.35568508575,0.0,0.0,0.0
16,159739,ngx_http_limit_conn_module (159739),Local,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.004777521036978625,0.0,0.0008659945362070226,1.000865994536207,0.0008659945362070226,0.0005998800239952009,0.0005998800239952009,0.0,0.0004386980458091811,1.8957345971563984e-05,0.0003599628593681247,0.0,0.0,25.0,24.83388765637586,7.167879530582305e-14
17,159557,limits (159557),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.008086746900776393,0.0,0.0014658394128579874,1.001465839412858,0.0014658394128579874,0.0005998800239952009,0.0005998800239952009,0.0,0.0004556835220752411,6.319115323854662e-05,0.0011998761978937488,0.0,0.0,25.0,24.83388765637586,2.389293176860768e-13
18,303078,ngx_http_complex_value (303078),Method,26,19,21,5,4,2,0,0,20,5,48.0,9,11,52,41,66.58307281799108,401.93931282452473,0.07456529875031949,0.15209400277823842,0.22279340189147595,0.30586727171858535,1.5968058836035093,0.5286606736100613,0.016196760647870425,0.009124490891295425,7.057412047002364e-05,0.0015016080378218496,0.001147889866847213,0.04682888495283924,9227.25,8455.901705672783,4529.25,3980.7290488735066,6.874617411454931e-11
19,159550,key (159550),Member,1,9,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.018163214289307908,0.0,0.005507770796781629,1.0055077707967817,0.005507770796781629,0.0011997600479904018,0.0011997600479904018,0.0,0.0005788182803459404,0.00032227488151658775,0.003011554439162984,0.0,0.0,64.0,63.66777531275172,7.353497475355295e-13
20,66404,len (66404),Member,1,298,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.9235927694943562,0.0,17.617805941749044,18.617805941749044,17.617805941749044,0.0665866826634673,0.07215649068767806,0.0,0.011100878430720364,0.008932612385500605,0.8511705130069218,0.0,0.0,171131.1666666667,162143.40046609877,1.4663994192249484e-08
21,11643,ngx_crc32_short (11643),Method,4,3,2,2,0,0,0,0,2,2,15.0,8,5,20,15,35.60964047443681,129.51539013493823,0.013581716210424734,0.020819047380842507,0.0002859694406918834,0.01093311542228961,1.0112222113998837,0.011219084862981493,0.0023995200959808036,0.001799640071985603,1.080216129643219e-06,0.00047347571205742816,0.0001042654028436019,0.0021996831511049897,4.0,4.0,272.0,269.7587019384362,1.1444774125052407e-12
22,66405,data (66405),Member,1,333,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,1.0,0.0,20.13355604762134,21.13355604762134,20.13355604762134,0.0689862027594481,0.0728035552309828,0.0,0.012509986729930757,0.010176032151703478,1.0,0.0,0.0,184820.97222222228,175199.18799024916,1.8110569794061963e-08
23,58403,ngx_shmtx_lock (58403),Method,4,7,2,2,0,1,0,0,2,2,13.0,3,2,3,3,6.754887502163468,13.931568569324174,0.015339350072950288,0.04507404632280078,0.0013122778311421082,0.046106761243502936,1.0474795439552906,0.04741903907464504,0.005398920215956808,0.005081336673841703,6.481296777859315e-06,0.000709509499212822,0.00015534491837809376,0.0028627832723791924,54.0,49.71768381161817,893.25,888.2070793614814,1.7893201458451562e-12
24,159549,shpool (159549),Member,1,14,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.017961870757829068,0.0,0.005446715853249259,1.0054467158532492,0.005446715853249259,0.0011997600479904018,0.0011997600479904018,0.0,0.0005626482660551831,0.0002906793048973144,0.0029622112157439836,0.0,0.0,64.0,63.66777531275172,7.233013095554956e-13
25,159562,ngx_http_limit_conn_lookup (159562),Method,1,1,0,1,0,0,0,0,0,1,37.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.005959387416906399,0.0,0.0010802248492966528,1.0010802248492967,0.0010802248492966528,0.0005998800239952009,0.0005998800239952009,0.0,0.00044476428733277395,3.4755134281200636e-05,0.0006599319088415619,0.0,0.0,25.0,24.83388765637586,1.3141112472734224e-13
26,159548,sh (159548),Member,1,10,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.014142388615641498,0.0,0.00428850498448506,1.004288504984485,0.00428850498448506,0.0011997600479904018,0.0011997600479904018,0.0,0.0005300695656760189,0.0002148499210110585,0.0019526973989093324,0.0,0.0,64.0,63.66777531275172,4.768021194065992e-13
27,159538,ngx_http_limit_conn_node_t (159538),Local,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.004777521036978625,0.0,0.0008659945362070226,1.000865994536207,0.0008659945362070226,0.0005998800239952009,0.0005998800239952009,0.0,0.0004386980458091811,1.8957345971563984e-05,0.0003599628593681247,0.0,0.0,25.0,24.83388765637586,7.167879530582305e-14
28,58859,ngx_slab_alloc_locked (58859),Method,79,4,18,61,4,4,0,0,16,24,235.0,25,24,179,175,226.13550476167586,1987.6072848167837,0.21758276442511515,0.07064498474756943,0.035628137735521447,0.06043921314259838,1.098220687488591,0.09606735087811982,0.007798440311937611,0.003749250149970006,3.6007204321440636e-05,0.0011432115802518055,0.0002670352817272249,0.009606653738253429,263.25,263.25,900.25,895.8378417734893,4.614279617078677e-12
29,58422,ngx_shmtx_unlock (58422),Method,4,10,2,2,0,1,0,0,2,2,13.0,3,2,3,3,6.754887502163468,13.931568569324174,0.015339350072950288,0.05236804765602036,0.00137381471307766,0.061168849719222165,1.0626266990980262,0.06254266443229982,0.005998800239952009,0.005868391539083488,8.641729037145752e-06,0.0007421532833260441,0.00020348517039417964,0.004096290962797949,60.0,55.241870901797974,1155.5555555555557,1147.9236090689667,2.8711364932792583e-12
30,159560,dry_run (159560),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.006668507244863064,0.0,0.001208763037150431,1.0012087630371505,0.001208763037150431,0.0005998800239952009,0.0005998800239952009,0.0,0.00044840403224692964,4.4233807266982626e-05,0.0008399133385256243,0.0,0.0,25.0,24.83388765637586,1.6725052238025377e-13
31,159559,status_code (159559),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.004777521036978625,0.0,0.0008659945362070226,1.000865994536207,0.0008659945362070226,0.0005998800239952009,0.0005998800239952009,0.0,0.0004386980458091811,1.8957345971563984e-05,0.0003599628593681247,0.0,0.0,25.0,24.83388765637586,7.167879530582305e-14
