21530,RETURN,-1,,return totwritten ? totwritten : -1;,13,1046,2
21545,RETURN,-1,,return totwritten;,5,1054,6
21619,RETURN,-1,,return;,13,1102,1
21661,RETURN,-1,,return;,17,1118,2
21675,RETURN,-1,,return;,17,1122,1
22051,RETURN,-1,,return;,13,1223,3
22135,RETURN,1,,return;,9,1250,1
22412,RETURN,-1,,return dst;,5,1302,11
22470,RETURN,-1,,return ts;,5,1321,4
22643,RETURN,-1,,return c;,5,1398,6
22740,RETURN,-1,,return AOF_OPEN_ERR;,13,1424,3
22769,RETURN,-1,,return AOF_NOT_EXIST;,13,1428,3
22797,RETURN,-1,,return AOF_EMPTY;,9,1435,3
23731,RETURN,-1,,return ret;,5,1657,52
23867,RETURN,-1,,return AOF_NOT_EXIST;,9,1689,1
23916,RETURN,-1,,return status;,9,1702,2
23925,RETURN,-1,,return AOF_EMPTY;,9,1704,1
24279,RETURN,-1,,return ret;,5,1783,28
24296,RETURN,-1,,"return rioWriteBulkLongLong(r,(long)obj->ptr);",9,1796,1
24322,RETURN,-1,,"return rioWriteBulkString(r,obj->ptr,sdslen(obj->ptr));",9,1798,1
24414,RETURN,-1,,return 0;,17,1820,2
24442,RETURN,-1,,return 0;,17,1831,2
24454,RETURN,-1,,return 0;,17,1836,2
24471,RETURN,-1,,return 1;,5,1843,10
24548,RETURN,-1,,return 0;,17,1862,1
24568,RETURN,-1,,return 0;,13,1869,2
24585,RETURN,-1,,return 1;,5,1875,12
24723,RETURN,-1,,return 0;,21,1908,1
24731,RETURN,1,,return 0;,47,1911,1
24747,RETURN,1,,return 0;,62,1913,1
24757,RETURN,1,,return 0;,51,1915,1
24863,RETURN,-1,,return 0;,21,1939,2
24881,RETURN,-1,,return 0;,17,1946,2
24908,RETURN,-1,,return 1;,5,1955,6
24950,RETURN,1,,"return rioWriteBulkString(r, (char*)vstr, vlen);",13,1972,1
24959,RETURN,1,,"return rioWriteBulkLongLong(r, vll);",13,1974,1
24980,RETURN,-1,,"return rioWriteBulkString(r, value, sdslen(value));",9,1977,3
24994,RETURN,-1,,return 0;,5,1981,3
25068,RETURN,-1,,return 0;,17,2001,2
25089,RETURN,-1,,return 0;,13,2009,2
25106,RETURN,-1,,return 1;,5,2017,9
25136,RETURN,-1,,return retval;,5,2028,6
25162,RETURN,1,,return 0;,43,2040,1
25172,RETURN,1,,return 0;,48,2041,1
25181,RETURN,1,,return 0;,41,2042,1
25191,RETURN,1,,return 0;,61,2043,1
25206,RETURN,1,,return 0;,75,2044,1
25216,RETURN,1,,return 0;,43,2045,1
25226,RETURN,1,,return 0;,43,2046,1
25236,RETURN,1,,return 0;,46,2047,1
25247,RETURN,1,,return 0;,59,2048,1
25257,RETURN,1,,return 0;,53,2049,1
25268,RETURN,1,,return 0;,60,2050,1
25278,RETURN,1,,return 0;,48,2051,1
25288,RETURN,1,,return 0;,47,2052,1
25290,RETURN,-1,,return 1;,5,2053,16
25309,RETURN,1,,return 0;,42,2061,1
25319,RETURN,1,,return 0;,48,2062,1
25329,RETURN,1,,return 0;,57,2063,1
25338,RETURN,1,,return 0;,41,2064,1
25348,RETURN,1,,return 0;,61,2065,1
25363,RETURN,1,,return 0;,75,2066,1
25365,RETURN,-1,,return 1;,5,2067,7
25435,RETURN,-1,,return 0;,17,2092,2
25476,RETURN,-1,,return 0;,21,2102,2
25541,RETURN,-1,,return 0;,13,2121,2
25599,RETURN,-1,,return 0;,9,2137,2
25693,RETURN,-1,,return 0;,17,2160,3
25752,RETURN,-1,,return 0;,25,2179,4
25811,RETURN,-1,,return 0;,25,2198,5
25825,RETURN,-1,,return 1;,5,2209,11
25921,RETURN,-1,,return io.error ? 0 : 1;,5,2225,9
25998,RETURN,-1,,return 1;,5,2240,9
26003,RETURN,-1,,return 0;,5,2244,12
26464,RETURN,-1,,return C_OK;,5,2343,12
26474,RETURN,-1,,return C_ERR;,5,2347,15
26526,RETURN,-1,,return C_ERR;,9,2368,2
26688,RETURN,-1,,return C_ERR;,9,2406,4
26695,RETURN,-1,,return C_OK;,5,2410,19
26729,RETURN,-1,,return C_ERR;,5,2417,25
26743,RETURN,1,,return C_ERR;,34,2440,1
26788,RETURN,-1,,return C_ERR;,9,2446,3
26816,RETURN,-1,,return C_ERR;,9,2455,2
26921,RETURN,-1,,return C_ERR;,13,2480,3
26958,RETURN,-1,,return C_OK;,9,2486,5
26962,RETURN,-1,,return C_OK;,5,2488,9
27179,RETURN,-1,,return size;,5,2540,11
27235,RETURN,1,,return 0;,32,2555,1
27293,RETURN,1,,return 0;,32,2563,1
27295,RETURN,-1,,return size;,5,2566,8
27330,RETURN,-1,,return num;,5,2573,5
28945,RETURN,-1,,return val;,5,310,7
29730,RETURN,-1,,return bits;,5,91,13
29881,RETURN,1,,return -1;,32,166,1
29906,RETURN,1,,return pos;,41,177,1
29921,RETURN,-1,,return 0;,5,185,25
30076,RETURN,-1,,return value;,5,240,9
30122,RETURN,-1,,return value;,5,262,6
30196,RETURN,-1,,return 1;,9,301,2
30233,RETURN,-1,,return -1;,9,310,2
30236,RETURN,-1,,return 0;,5,312,8
30262,RETURN,-1,,return 1;,5,322,11
30360,RETURN,-1,,return 1;,9,345,2
30413,RETURN,-1,,return -1;,9,354,2
30416,RETURN,-1,,return 0;,5,356,10
30475,RETURN,-1,,return 1;,5,377,13
30586,RETURN,-1,,return C_ERR;,9,426,2
30617,RETURN,-1,,return C_ERR;,9,436,2
30626,RETURN,-1,,return C_OK;,5,440,15
30678,RETURN,-1,,return C_ERR;,9,461,2
30722,RETURN,-1,,return C_ERR;,9,470,2
30731,RETURN,-1,,return C_OK;,5,473,9
30768,RETURN,1,,return NULL;,36,484,1
30856,RETURN,-1,,return o;,5,497,8
30953,RETURN,-1,,return p;,5,528,5
30988,RETURN,1,,return;,9,541,1
31005,RETURN,1,,return;,9,544,1
31015,RETURN,-1,,return;,9,549,2
31028,RETURN,1,,return;,70,553,1
31160,RETURN,1,,return;,9,587,1
31184,RETURN,1,,return;,36,590,1
31417,RETURN,-1,,return;,9,629,2
31434,RETURN,-1,,return;,9,635,2
31546,RETURN,-1,,return;,13,663,6
32214,RETURN,1,,return;,36,807,1
32273,RETURN,1,,return;,13,816,1
32290,RETURN,1,,return;,13,818,1
32309,RETURN,-1,,return;,13,822,2
32356,RETURN,-1,,return;,17,829,2
32471,RETURN,-1,,return;,9,853,2
32597,RETURN,1,,return;,9,889,1
32610,RETURN,-1,,return;,9,892,2
32633,RETURN,-1,,return;,9,900,2
32642,RETURN,1,,return;,36,902,1
32707,RETURN,1,,return;,13,911,1
32754,RETURN,-1,,return;,17,917,2
32778,RETURN,1,,return;,17,922,1
32915,RETURN,-1,,return;,9,950,2
33103,RETURN,-1,,return;,13,998,2
33331,RETURN,-1,,return;,17,1065,3
33342,RETURN,-1,,return;,13,1071,3
33364,RETURN,-1,,return;,13,1077,2
33386,RETURN,-1,,return;,13,1082,2
33433,RETURN,-1,,return;,17,1092,2
33526,RETURN,-1,,return;,13,1115,2
33543,RETURN,-1,,return;,13,1121,3
33557,RETURN,-1,,return;,13,1129,2
34765,RETURN,1,,return;,64,251,1
34889,RETURN,1,,return;,9,321,1
35188,RETURN,1,,return;,9,424,1
35230,RETURN,-1,,return BLOCKED_LIST;,24,437,3
35236,RETURN,-1,,return BLOCKED_ZSET;,24,438,6
35242,RETURN,-1,,return BLOCKED_MODULE;,26,439,9
35248,RETURN,-1,,return BLOCKED_STREAM;,26,440,12
35251,RETURN,-1,,return BLOCKED_NONE;,18,441,14
35272,RETURN,-1,,return;,9,459,1
35288,RETURN,-1,,return;,9,467,1
35301,RETURN,1,,return;,13,473,1
35313,RETURN,1,,return;,13,478,1
35332,RETURN,-1,,return;,9,490,1
37072,RETURN,-1,,return;,9,234,1
37095,RETURN,-1,,return;,13,239,2
37152,RETURN,-1,,return res;,5,257,6
37238,RETURN,-1,,return;,9,283,1
37275,RETURN,1,,return REDISMODULE_REPLY_UNKNOWN;,15,294,1
37282,RETURN,-1,,return rep->type;,5,296,3
37311,RETURN,1,,return NULL;,47,312,1
37322,RETURN,-1,,return rep->val.str;,5,314,4
37344,RETURN,1,,return LLONG_MIN;,49,322,1
37346,RETURN,-1,,return rep->val.ll;,5,323,3
37368,RETURN,1,,return LLONG_MIN;,48,331,1
37370,RETURN,-1,,return rep->val.d;,5,332,3
37392,RETURN,1,,return INT_MIN;,46,340,1
37394,RETURN,-1,,return rep->val.ll;,5,341,3
37436,RETURN,-1,,return rep->len;,13,361,13
37441,RETURN,-1,,return 0;,13,363,15
37459,RETURN,1,,return NULL;,47,368,1
37461,RETURN,-1,,return rep->val.array+idx;,5,369,2
37486,RETURN,1,,return NULL;,47,380,1
