,source,target,weight,label
597,215624,114303,5.0,5.0
598,215624,11056,7.5,7.5
599,215624,366891,5.0,5.0
600,215624,330514,2.5,2.5
601,215624,224399,19.0,19.0
602,215624,320091,5.5,5.5
603,215624,344022,12.5,12.5
604,215624,391325,6.0,6.0
605,215624,391348,3.0,3.0
606,215624,34441,2.5,2.5
607,215624,118406,10.0,10.0
608,215624,391374,3.0,3.0
609,215624,209881,2.5,2.5
610,215624,10754,7.5,7.5
611,215624,391376,3.0,3.0
612,215624,236591,2.5,2.5
613,215624,236606,2.5,2.5
614,215624,236643,2.5,2.5
615,215624,391377,3.0,3.0
616,215624,391378,3.0,3.0
617,215624,391379,3.0,3.0
618,215624,391343,3.0,3.0
619,215624,391403,3.0,3.0
620,215624,320975,2.5,2.5
621,215624,18123,2.5,2.5
622,215624,214978,2.5,2.5
623,215624,391345,10.0,10.0
624,215624,215145,2.5,2.5
625,215624,391354,21.0,21.0
626,215624,215102,9.5,9.5
627,215624,265426,2.5,2.5
628,215624,391356,10.0,10.0
629,215624,391359,10.0,10.0
630,215624,330940,2.5,2.5
631,215624,329954,2.5,2.5
632,215624,391393,3.0,3.0
633,215624,391392,6.0,6.0
634,215624,391395,13.0,13.0
635,215624,391394,3.0,3.0
636,215624,391322,10.0,10.0
637,215624,228672,7.5,7.5
638,215624,391323,10.0,10.0
639,215624,391324,10.0,10.0
640,215624,208864,2.5,2.5
641,215624,391380,3.0,3.0
642,215624,391381,3.0,3.0
643,215624,391370,3.0,3.0
644,6571,479731,5.5,5.5
645,6571,347015,19.0,19.0
646,6571,344012,11.0,11.0
647,6571,345202,5.5,5.5
648,6571,480272,2.5,2.5
649,6571,344022,2.5,2.5
650,6731,114303,5.0,5.0
651,6731,6571,5.5,5.5
652,6731,345202,8.0,8.0
653,6731,343984,11.0,11.0
654,6731,1276,5.5,5.5
655,6731,1442,5.0,5.0
656,6731,3880,9.5,9.5
657,6731,347015,15.0,15.0
658,6731,4565,5.5,5.5
659,6731,6203,2.5,2.5
660,6731,1122,5.5,5.5
661,6731,1339,2.5,2.5
662,6731,344022,2.5,2.5
663,6731,480272,2.5,2.5
664,6907,11389,9.5,9.5
665,6907,17,10.0,10.0
666,6907,6571,5.5,5.5
667,6907,1276,5.5,5.5
668,6907,3880,9.5,9.5
669,6907,347015,9.5,9.5
670,6907,1339,5.0,5.0
671,6907,480272,5.0,5.0
672,6907,479731,5.5,5.5
673,6907,344012,5.5,5.5
674,6907,10853,2.5,2.5
675,7122,11201,2.5,2.5
676,7122,17,3.0,3.0
677,7122,11241,9.5,9.5
678,7122,11717,3.0,3.0
679,7122,493,9.5,9.5
680,7122,347015,24.5,24.5
681,7122,366891,7.5,7.5
682,7122,1122,5.5,5.5
683,7122,114303,2.5,2.5
684,7122,5053,5.5,5.5
685,7122,3880,12.0,12.0
686,7122,4565,5.5,5.5
687,7122,391300,7.0,7.0
688,7325,345181,38.5,38.5
689,7325,343984,16.5,16.5
690,7325,345718,11.0,11.0
691,7325,344022,5.0,5.0
692,7325,15,9.0,9.0
693,7325,245084,5.5,5.5
694,7325,345431,11.0,11.0
695,7325,347015,49.0,49.0
696,7325,345927,17.5,17.5
697,7325,493,9.5,9.5
698,7325,1122,5.5,5.5
699,7325,6571,5.5,5.5
700,7325,3880,9.5,9.5
701,7325,4565,5.5,5.5
702,7325,480272,2.5,2.5
703,7325,5053,5.5,5.5
704,7325,4654,5.5,5.5
705,7325,1442,2.5,2.5
706,7325,16,6.0,6.0
707,7325,1339,2.5,2.5
708,7325,247762,2.5,2.5
709,7325,248168,2.5,2.5
710,7325,1504,2.5,2.5
711,345181,345048,5.5,5.5
712,345718,479731,5.5,5.5
713,345718,480154,5.5,5.5
714,345718,343962,11.0,11.0
715,345718,480272,2.5,2.5
716,345431,347015,5.5,5.5
717,345431,347239,2.5,2.5
718,7752,343984,5.5,5.5
719,7752,249046,2.5,2.5
720,7752,15,3.0,3.0
721,7752,250272,2.5,2.5
722,7752,250858,9.5,9.5
723,7752,251879,3.0,3.0
724,7752,343993,11.0,11.0
725,7752,344964,16.5,16.5
726,7752,391299,3.0,3.0
727,7752,344908,11.0,11.0
728,7752,2573,5.5,5.5
729,7752,228672,2.5,2.5
730,7752,344022,10.0,10.0
731,7752,251325,2.5,2.5
732,7752,345202,5.5,5.5
733,7752,367086,5.5,5.5
734,7752,366891,12.5,12.5
735,7752,347015,15.0,15.0
736,7752,471215,9.5,9.5
737,367086,392106,3.0,3.0
738,367086,366677,3.0,3.0
739,8075,17,14.0,14.0
740,8075,11742,7.0,7.0
741,8075,366891,7.5,7.5
742,8075,7122,9.5,9.5
743,8075,7325,5.5,5.5
744,8075,344022,2.5,2.5
745,8199,8190,14.0,14.0
746,8199,8191,14.0,14.0
747,8199,8194,6.0,6.0
748,8199,345666,19.0,19.0
749,8199,8192,14.0,14.0
750,8199,8193,14.0,14.0
751,8379,8306,2.5,2.5
752,8379,479731,5.5,5.5
753,8379,8189,6.0,6.0
754,8379,8190,3.0,3.0
755,8379,8193,3.0,3.0
756,8379,344012,5.5,5.5
757,8379,391339,3.0,3.0
758,8379,8194,12.0,12.0
759,8379,367086,5.5,5.5
760,8379,8196,3.0,3.0
761,8379,19,3.0,3.0
762,8379,8197,3.0,3.0
763,8379,8192,3.0,3.0
764,8379,8195,15.0,15.0
765,8379,219959,5.5,5.5
766,8379,343984,5.5,5.5
767,8379,8191,3.0,3.0
768,8379,11201,2.5,2.5
769,8379,18,9.0,9.0
770,8379,11241,9.5,9.5
771,8379,11717,3.0,3.0
772,8379,8199,9.5,9.5
773,8379,11056,2.5,2.5
774,8379,10763,2.5,2.5
775,8379,344022,2.5,2.5
776,8379,300,2.5,2.5
777,219959,391318,125.0,125.0
778,219959,391319,24.0,24.0
779,219959,98741,9.5,9.5
780,219959,98730,9.5,9.5
781,219959,224324,5.5,5.5
782,219959,391396,13.0,13.0
783,219959,391236,6.0,6.0
784,219959,345202,5.5,5.5
785,219959,391317,3.0,3.0
786,219959,219893,5.5,5.5
787,219959,210525,5.5,5.5
788,219959,98772,5.5,5.5
789,219959,391322,6.0,6.0
790,219959,391347,3.0,3.0
791,219959,391351,3.0,3.0
792,219959,391321,3.0,3.0
793,219959,391377,9.0,9.0
794,219959,391378,9.0,9.0
795,219959,391379,9.0,9.0
796,219959,391373,6.0,6.0
797,219959,347015,5.5,5.5
798,219959,391325,6.0,6.0
799,219959,347111,5.5,5.5
800,219959,391333,3.0,3.0
801,219959,391402,3.0,3.0
802,219959,391399,3.0,3.0
803,219959,391401,3.0,3.0
804,219959,391343,6.0,6.0
805,219959,391336,6.0,6.0
806,219959,391339,6.0,6.0
807,219959,391390,3.0,3.0
808,219959,391320,3.0,3.0
809,219959,391323,6.0,6.0
810,219959,391324,6.0,6.0
