25485,RETURN,-1,,"return ( i_stream - cl->ref.i_stream ) * cl->i_rate / INPUT_RATE_DEFAULT +
           cl->ref.i_system;",5,609,2
25515,RETURN,-1,,"return ( i_system - cl->ref.i_system ) * INPUT_RATE_DEFAULT / cl->i_rate +
            cl->ref.i_stream;",5,621,2
25540,RETURN,-1,,return cl->i_pts_delay * ( cl->i_rate - INPUT_RATE_DEFAULT ) / INPUT_RATE_DEFAULT;,5,631,1
25661,RETURN,-1,,return p_avg->i_value;,5,666,1
25864,RETURN,-1,,return i_result;,5,62,6
25907,RETURN,-1,,return VLC_SUCCESS;,13,85,5
25912,RETURN,-1,,"return var_SetFloat( p_input, ""position"", f );",13,89,9
25926,RETURN,-1,,return VLC_SUCCESS;,13,94,14
25937,RETURN,-1,,return VLC_SUCCESS;,13,99,19
25946,RETURN,-1,,"return var_SetInteger( p_input, ""time"", i_64 );",13,103,23
25962,RETURN,-1,,return VLC_SUCCESS;,13,108,28
25967,RETURN,-1,,"return var_SetFloat( p_input, ""rate"",
                                 (float)INPUT_RATE_DEFAULT / (float)i_int );",13,112,32
25987,RETURN,-1,,return VLC_SUCCESS;,13,118,37
25992,RETURN,-1,,"return var_SetInteger( p_input, ""state"", i_int );",13,122,41
26006,RETURN,-1,,return VLC_SUCCESS;,13,127,46
26017,RETURN,-1,,return VLC_SUCCESS;,13,132,51
26026,RETURN,-1,,"return var_SetInteger( p_input, ""audio-delay"", i_64 );",13,136,55
26038,RETURN,-1,,"return var_SetInteger( p_input, ""spu-delay"", i_64 );",13,140,59
26065,RETURN,-1,,return VLC_SUCCESS;,13,151,75
26084,RETURN,1,,return VLC_EGENERIC;,17,162,1
26110,RETURN,-1,,return i_ret;,13,170,10
26143,RETURN,-1,,return VLC_SUCCESS;,13,184,4
26170,RETURN,-1,,return i_ret;,13,195,6
26241,RETURN,-1,,return p_bkmk ? VLC_SUCCESS : VLC_EGENERIC;,13,220,96
26298,RETURN,-1,,return p_bkmk ? VLC_SUCCESS : VLC_EGENERIC;,13,241,105
26346,RETURN,-1,,return VLC_SUCCESS;,17,257,6
26355,RETURN,-1,,return VLC_EGENERIC;,13,261,112
26421,RETURN,-1,,return VLC_SUCCESS;,17,281,6
26440,RETURN,-1,,return VLC_EGENERIC;,17,289,4
26487,RETURN,-1,,return VLC_SUCCESS;,13,302,127
26502,RETURN,-1,,return VLC_SUCCESS;,13,310,133
26527,RETURN,-1,,return VLC_SUCCESS;,13,318,140
26586,RETURN,-1,,return VLC_SUCCESS;,17,335,3
26597,RETURN,-1,,return VLC_EGENERIC;,17,340,2
26640,RETURN,-1,,return VLC_ENOMEM;,17,353,2
26672,RETURN,-1,,return VLC_SUCCESS;,13,363,11
26719,RETURN,-1,,return VLC_EGENERIC;,17,379,2
26752,RETURN,-1,,return VLC_SUCCESS;,17,391,2
26778,RETURN,-1,,return VLC_ENOMEM;,17,398,2
26810,RETURN,-1,,return VLC_SUCCESS;,13,407,16
26837,RETURN,1,,return VLC_EGENERIC;,17,419,1
26850,RETURN,1,,return VLC_EGENERIC;,17,422,1
26863,RETURN,1,,return VLC_ENOMEM;,17,427,1
26916,RETURN,-1,,return VLC_SUCCESS;,13,451,20
26952,RETURN,-1,,return VLC_EGENERIC;,17,465,4
27000,RETURN,-1,,return VLC_SUCCESS;,13,473,9
27056,RETURN,-1,,return VLC_SUCCESS;,21,488,3
27069,RETURN,-1,,return VLC_EGENERIC;,13,493,7
27078,RETURN,-1,,return VLC_SUCCESS;,13,499,163
27089,RETURN,-1,,return VLC_SUCCESS;,13,504,168
27099,RETURN,-1,,return VLC_SUCCESS;,13,509,173
27119,RETURN,1,,return VLC_ENOMEM;,17,516,1
27154,RETURN,-1,,return VLC_SUCCESS;,13,526,7
27170,RETURN,1,,return VLC_EGENERIC;,17,533,1
27177,RETURN,-1,,return VLC_SUCCESS;,13,537,6
27196,RETURN,1,,return VLC_EGENERIC;,17,547,1
27198,RETURN,-1,,return VLC_SUCCESS;,13,548,5
27207,RETURN,-1,,"return es_out_Control( priv->p_es_out_display,
                                   ES_OUT_GET_ES_OBJECTS_BY_ID, i_id,
                                   pp_decoder, pp_vout, pp_aout );",13,558,5
27222,RETURN,-1,,"return es_out_ControlGetPcrSystem( priv->p_es_out_display, pi_system, pi_delay );",13,567,3
27241,RETURN,-1,,"return es_out_ControlModifyPcrSystem( priv->p_es_out_display, b_absolute, i_system );",13,574,6
27266,RETURN,-1,,return VLC_SUCCESS;,13,582,4
27274,RETURN,-1,,return VLC_EGENERIC;,13,587,199
27385,RETURN,-1,,return;,9,621,2
27706,RETURN,-1,,return -1;,9,188,2
27711,RETURN,1,,return 0;,9,191,1
27781,RETURN,-1,,return VLC_EGENERIC;,9,223,2
27859,RETURN,-1,,return VLC_EGENERIC;,9,250,3
27864,RETURN,-1,,return VLC_SUCCESS;,5,253,8
27989,RETURN,-1,,return p_vout;,5,301,11
28058,RETURN,1,,return true;,13,313,1
28060,RETURN,-1,,return false;,5,315,2
28366,RETURN,-1,,return -1;,13,403,2
28399,RETURN,-1,,return 0;,5,411,6
28649,RETURN,-1,,return -1;,13,439,1
29036,RETURN,-1,,return -1;,13,543,2
29118,RETURN,-1,,return 0;,5,560,5
29135,RETURN,-1,,return vout_GetPicture( p_owner->p_vout );,5,568,4
29196,RETURN,-1,,return NULL;,9,594,2
29250,RETURN,-1,,return p_subpic;,5,614,14
29273,RETURN,1,,return VLC_ENOOBJ;,9,624,1
29275,RETURN,-1,,"return input_Control( p_input, INPUT_GET_ATTACHMENTS,
                          ppp_attachment, pi_attachment );",5,625,4
29325,RETURN,1,,return i_ts;,9,639,1
29341,RETURN,-1,,return VLC_TS_INVALID;,9,643,2
29343,RETURN,-1,,return i_ts;,5,646,8
29362,RETURN,1,,return INPUT_RATE_DEFAULT;,9,654,1
29364,RETURN,-1,,return input_clock_GetRate( p_owner->p_clock );,5,655,4
29440,RETURN,-1,,return block;,5,674,7
